Datetime,Open,Close,High,Low,value,Volume,Datetime,extr,Разметка,neural_trends
2008-04-22,74.8,74.86,75.54,74.36,4610808895.72,61475149.0,2008-04-22,,sell,0.0
2008-04-23,74.95,74.19,75.1,73.45,5853471803.4,78777021.0,2008-04-23,,sell,0.0
2008-04-24,74.36,73.99,74.92,73.12,5801988536.29,78595309.0,2008-04-24,min,buy,1.0
2008-04-25,74.51,74.88,75.49,74.36,6884185552.11,91881694.0,2008-04-25,,buy,1.0
2008-04-28,75.2,75.54,76.18,74.87,5794583401.94,76582596.0,2008-04-28,,buy,1.0
2008-04-29,75.65,76.85,77.65,75.51,11867264069.88,154179915.0,2008-04-29,,buy,1.0
2008-04-30,76.85,77.1,77.35,75.56,9035180924.53,118123440.0,2008-04-30,,buy,1.0
2008-05-04,77.77,80.34,80.34,77.77,8047033412.97,101366911.0,2008-05-04,,buy,1.0
2008-05-05,80.0,80.8,82.08,79.89,12320686742.37,152113944.0,2008-05-05,,buy,1.0
2008-05-06,80.85,80.1,81.43,79.81,7373919866.18,91446014.0,2008-05-06,,buy,1.0
2008-05-07,80.98,82.25,82.89,80.37,7643938843.42,94024079.0,2008-05-07,,buy,1.0
2008-05-08,81.0,81.63,83.48,80.71,9823277583.27,0.0,2008-05-08,,buy,1.0
2008-05-12,80.99,83.1,83.22,80.25,9254669503.93,112895217.0,2008-05-12,,buy,1.0
2008-05-13,83.9,82.78,84.65,82.07,12913621207.7,154953476.0,2008-05-13,,buy,1.0
2008-05-14,82.85,84.1,84.35,81.78,9685920318.14,116412963.0,2008-05-14,,buy,1.0
2008-05-15,84.5,84.0,85.49,83.51,12820093207.36,151891963.0,2008-05-15,,buy,1.0
2008-05-16,84.65,85.7,86.1,84.22,9634230630.51,112940528.0,2008-05-16,,buy,1.0
2008-05-19,86.0,88.7,88.87,85.8,13543558394.45,154895563.0,2008-05-19,max,sell,0.0
2008-05-20,88.25,87.36,88.27,86.5,10875149507.09,124622037.0,2008-05-20,,sell,0.0
2008-05-21,86.4,87.38,88.6,85.95,9233345487.86,105601198.0,2008-05-21,,sell,0.0
2008-05-22,86.9,85.58,86.95,85.17,10861574257.66,126049205.0,2008-05-22,,sell,0.0
2008-05-23,85.81,86.32,86.62,85.55,5333773410.66,61940988.0,2008-05-23,,sell,0.0
2008-05-26,85.88,84.4,86.18,84.3,4274664264.06,50286091.0,2008-05-26,,sell,0.0
2008-05-27,84.69,83.35,85.2,82.3,7463866376.78,89463549.0,2008-05-27,,sell,0.0
2008-05-28,83.5,84.79,85.03,83.01,6344306856.1,75381732.0,2008-05-28,,sell,0.0
2008-05-29,85.0,85.05,85.3,84.03,6659863883.91,78448777.0,2008-05-29,min,buy,1.0
2008-05-30,85.56,85.2,86.06,85.11,4458069437.69,52114379.0,2008-05-30,,buy,1.0
2008-06-02,85.17,84.6,85.49,83.8,4710248296.61,55657693.0,2008-06-02,,buy,1.0
2008-06-03,83.52,83.89,83.9,82.86,5528585536.52,66365606.0,2008-06-03,,buy,1.0
2008-06-04,83.11,82.5,83.5,81.42,7026848666.18,85389323.0,2008-06-04,,buy,1.0
2008-06-05,81.99,82.2,84.17,81.8,7540224587.32,91010916.0,2008-06-05,,buy,1.0
2008-06-06,83.31,81.0,83.45,80.26,6469060489.55,78930686.0,2008-06-06,,buy,1.0
2008-06-07,79.51,78.62,79.75,77.82,4643157435.14,59138988.0,2008-06-07,,buy,1.0
2008-06-09,78.83,79.18,79.85,78.52,5488174551.0,69394281.0,2008-06-09,,buy,1.0
2008-06-10,78.5,78.86,79.07,77.51,5101055918.6,65186867.0,2008-06-10,,buy,1.0
2008-06-11,79.2,78.5,79.63,78.35,3013186352.39,38180890.0,2008-06-11,,buy,1.0
2008-06-16,79.4,78.89,80.36,78.7,3999886999.97,50226676.0,2008-06-16,,buy,1.0
2008-06-17,79.49,81.05,81.46,79.27,7273068514.97,90196962.0,2008-06-17,,buy,1.0
2008-06-18,80.69,80.65,81.79,80.24,5874907822.17,72643305.0,2008-06-18,,buy,1.0
2008-06-19,80.0,80.22,80.75,79.66,5025199357.57,62643706.0,2008-06-19,,buy,1.0
2008-06-20,80.2,79.0,80.75,78.5,5801571265.04,73224384.0,2008-06-20,,buy,1.0
2008-06-23,78.5,78.09,79.0,77.5,4278873920.66,54878972.0,2008-06-23,max,sell,0.0
2008-06-24,78.0,76.41,78.07,76.28,4265406027.84,55510425.0,2008-06-24,,sell,0.0
2008-06-25,76.8,78.0,78.44,76.67,5900370808.62,75829967.0,2008-06-25,min,buy,1.0
2008-06-26,78.77,77.47,78.78,76.8,4853922899.94,62632128.0,2008-06-26,,buy,1.0
2008-06-27,75.8,75.99,76.75,75.35,5874161111.94,77401187.0,2008-06-27,,buy,1.0
2008-06-30,75.9,74.29,76.2,73.92,4780459531.18,64058341.0,2008-06-30,,buy,1.0
2008-07-01,74.1,71.48,74.5,71.02,7075851357.86,97647099.0,2008-07-01,,buy,1.0
2008-07-02,72.2,72.7,73.48,71.4,7544435673.07,103794455.0,2008-07-02,,buy,1.0
2008-07-03,71.7,72.6,73.45,70.37,7285732062.74,101443999.0,2008-07-03,,buy,1.0
2008-07-04,73.01,72.32,73.1,71.57,3783870453.27,52425636.0,2008-07-04,,buy,1.0
2008-07-07,72.94,73.47,74.12,72.81,4575387325.53,62204883.0,2008-07-07,,buy,1.0
2008-07-08,72.01,74.28,74.44,70.76,7631868111.37,105600726.0,2008-07-08,,buy,1.0
2008-07-09,75.01,75.3,75.85,73.65,7498238635.57,100222822.0,2008-07-09,,buy,1.0
2008-07-10,73.9,75.1,75.74,73.27,6908611783.68,92664481.0,2008-07-10,,buy,1.0
2008-07-11,75.0,72.77,75.45,72.37,4985585902.05,67543007.0,2008-07-11,max,sell,0.0
2008-07-14,73.32,74.64,75.12,73.03,3853447125.23,51902062.0,2008-07-14,min,buy,1.0
2008-07-15,73.21,72.22,73.87,71.71,4974615586.0,68477174.0,2008-07-15,max,sell,0.0
2008-07-16,72.5,72.78,73.25,70.25,8325840127.66,115961109.0,2008-07-16,,sell,0.0
2008-07-17,74.3,77.35,77.59,74.3,14839850575.87,195346751.0,2008-07-17,,sell,0.0
2008-07-18,76.5,75.35,77.85,75.0,14579490421.55,190785644.0,2008-07-18,,sell,0.0
2008-07-21,76.2,77.0,77.3,75.3,6726377145.35,87897195.0,2008-07-21,,sell,0.0
2008-07-22,76.25,74.35,76.45,74.16,6669401946.14,88927917.0,2008-07-22,,sell,0.0
2008-07-23,76.0,75.9,76.6,75.25,6124995221.73,80542022.0,2008-07-23,,sell,0.0
2008-07-24,76.49,75.71,76.73,75.45,6693058020.81,88038961.0,2008-07-24,,sell,0.0
2008-07-25,73.98,70.25,74.0,68.54,12102720631.77,170793854.0,2008-07-25,,sell,0.0
2008-07-28,70.99,69.64,72.26,69.31,8823333700.51,123980673.0,2008-07-28,,sell,0.0
2008-07-29,67.64,66.3,68.68,66.01,8756524526.82,130241747.0,2008-07-29,,sell,0.0
2008-07-30,68.49,70.15,70.17,67.61,9316124429.01,135379848.0,2008-07-30,,sell,0.0
2008-07-31,70.79,69.09,72.45,68.9,10780688136.45,152683764.0,2008-07-31,,sell,0.0
2008-08-01,68.06,67.66,69.24,67.15,6530823890.32,95605028.0,2008-08-01,,sell,0.0
2008-08-04,67.5,63.77,67.89,63.77,6215945888.99,94499414.0,2008-08-04,,sell,0.0
2008-08-05,63.51,62.17,64.7,61.8,7513851409.18,118765826.0,2008-08-05,,sell,0.0
2008-08-06,64.0,63.4,64.57,60.0,9678782004.64,153200863.0,2008-08-06,,sell,0.0
2008-08-07,63.4,64.0,65.12,62.92,6847480422.63,106437922.0,2008-08-07,min,buy,1.0
2008-08-08,63.02,59.75,63.64,59.61,8589509584.67,138980555.0,2008-08-08,,buy,1.0
2008-08-11,59.51,65.8,65.99,54.53,12685490516.69,209218648.0,2008-08-11,,buy,1.0
2008-08-12,65.0,67.33,69.73,63.9,13164956655.46,196231826.0,2008-08-12,max,sell,0.0
2008-08-13,66.0,64.7,66.83,64.55,6446615432.78,97999436.0,2008-08-13,,sell,0.0
2008-08-14,64.51,64.0,66.31,63.83,5690767178.02,87412797.0,2008-08-14,,sell,0.0
2008-08-15,65.0,65.63,65.92,64.55,5250014634.1,80384391.0,2008-08-15,min,buy,1.0
2008-08-18,66.25,65.5,66.8,65.4,5579657363.88,84486785.0,2008-08-18,,buy,1.0
2008-08-19,64.11,62.39,64.23,61.9,7064840170.16,112198716.0,2008-08-19,max,sell,0.0
2008-08-20,62.0,62.44,63.87,61.46,5249301921.94,83865817.0,2008-08-20,,sell,0.0
2008-08-21,62.19,62.63,62.9,60.53,6523573982.37,105544892.0,2008-08-21,,sell,0.0
2008-08-22,62.7,62.92,64.24,61.47,5773676234.64,91920027.0,2008-08-22,min,buy,1.0
2008-08-25,63.39,59.8,63.42,59.5,4395119890.43,71729142.0,2008-08-25,,buy,1.0
2008-08-26,58.49,55.71,58.55,51.0,8643546591.5,153390379.0,2008-08-26,,buy,1.0
2008-08-27,57.01,56.22,57.75,53.83,7999911689.82,145019710.0,2008-08-27,,buy,1.0
2008-08-28,56.63,59.64,59.88,55.37,8316724511.87,144673984.0,2008-08-28,,buy,1.0
2008-08-29,58.61,57.4,59.54,56.93,6158139253.86,106688757.0,2008-08-29,,buy,1.0
2008-09-01,56.31,58.3,58.93,56.15,5221318517.07,89827492.0,2008-09-01,,buy,1.0
2008-09-02,58.1,61.1,61.25,57.7,7517547705.62,125836950.0,2008-09-02,,buy,1.0
2008-09-03,60.48,59.29,61.89,58.55,8065623431.14,134449362.0,2008-09-03,max,sell,0.0
2008-09-04,59.25,56.25,60.14,55.07,9662148820.09,166605462.0,2008-09-04,,sell,0.0
2008-09-05,54.0,54.4,55.37,50.28,10223969361.53,190542021.0,2008-09-05,,sell,0.0
2008-09-08,57.7,57.08,59.45,56.71,8926974234.11,154186254.0,2008-09-08,min,buy,1.0
2008-09-09,56.2,52.0,57.39,50.95,9555897678.15,173911790.0,2008-09-09,,buy,1.0
2008-09-10,49.46,49.0,52.95,45.78,15019354630.94,309322611.0,2008-09-10,,buy,1.0
2008-09-11,48.75,44.89,49.83,44.5,8048361282.92,169371866.0,2008-09-11,,buy,1.0
2008-09-12,46.93,47.6,49.39,45.12,12367808927.42,260239992.0,2008-09-12,,buy,1.0
2008-09-15,45.5,45.99,46.15,43.01,8232311359.19,184077259.0,2008-09-15,,buy,1.0
2008-09-16,42.83,36.0,44.76,31.57,8552216898.2,204393633.0,2008-09-16,,buy,1.0
2008-09-17,39.0,32.55,39.39,26.31,4755000872.96,139539733.0,2008-09-17,,buy,1.0
2008-09-19,35.85,43.99,46.14,35.85,5143692687.18,117453668.0,2008-09-19,,buy,1.0
2008-09-22,46.6,43.3,48.5,43.0,4377862991.02,97470153.0,2008-09-22,,buy,1.0
2008-09-23,42.0,42.8,43.17,40.75,2483344305.17,59266319.0,2008-09-23,,buy,1.0
2008-09-24,42.8,45.8,46.75,42.8,4005488108.74,88317088.0,2008-09-24,,buy,1.0
2008-09-25,45.0,46.35,47.17,44.01,3500728479.88,77334263.0,2008-09-25,,buy,1.0
2008-09-26,45.8,43.78,45.8,43.07,4729636938.6,107607305.0,2008-09-26,max,sell,0.0
2008-09-29,43.5,40.2,43.74,39.71,5666470154.88,137323858.0,2008-09-29,,sell,0.0
2008-09-30,37.18,43.69,44.44,37.15,4706023850.59,113559515.0,2008-09-30,,sell,0.0
2008-10-01,44.89,42.07,44.99,40.85,4626945168.24,108791466.0,2008-10-01,,sell,0.0
2008-10-02,42.0,41.45,43.9,40.63,4776848574.56,112758569.0,2008-10-02,,sell,0.0
2008-10-03,40.1,42.1,42.79,39.5,4533389933.09,110620866.0,2008-10-03,,sell,0.0
2008-10-06,39.12,35.5,39.5,33.05,4547520509.28,127355030.0,2008-10-06,,sell,0.0
2008-10-07,36.01,36.5,39.81,34.2,5071308318.65,137248943.0,2008-10-07,,sell,0.0
2008-10-08,33.3,30.0,34.5,29.5,644445148.4,20429817.0,2008-10-08,,sell,0.0
2008-10-09,33.0,31.54,34.47,30.5,4658473456.15,142610009.0,2008-10-09,,sell,0.0
2008-10-13,33.51,28.6,34.47,28.3,4153454405.28,132023837.0,2008-10-13,,sell,0.0
2008-10-14,33.01,34.0,35.46,32.24,6329326049.61,185964323.0,2008-10-14,,sell,0.0
2008-10-15,34.0,29.35,34.0,28.84,4137692680.07,132922127.0,2008-10-15,,sell,0.0
2008-10-16,28.02,27.38,30.5,25.11,7367910893.72,266363886.0,2008-10-16,,sell,0.0
2008-10-17,29.0,26.18,30.51,25.12,7839602002.94,285654013.0,2008-10-17,,sell,0.0
2008-10-20,28.0,26.51,28.3,23.81,8754024887.76,332716478.0,2008-10-20,,sell,0.0
2008-10-21,27.56,26.53,27.7,26.01,5803485929.58,216017194.0,2008-10-21,,sell,0.0
2008-10-22,25.32,25.6,26.19,24.01,6230908654.54,247571898.0,2008-10-22,,sell,0.0
2008-10-23,24.55,22.67,25.23,22.31,5277351104.66,221569644.0,2008-10-23,,sell,0.0
2008-10-24,21.66,17.5,21.77,17.05,2117911602.38,109705399.0,2008-10-24,min,buy,1.0
2008-10-28,17.9,18.1,18.7,16.77,4130400761.94,232149994.0,2008-10-28,,buy,1.0
2008-10-29,19.3,22.15,22.38,18.92,6007103593.28,291420969.0,2008-10-29,,buy,1.0
2008-10-30,22.67,28.69,28.69,22.67,6579644190.94,249709259.0,2008-10-30,,buy,1.0
2008-10-31,28.69,27.77,29.0,20.1,3970183137.83,141383272.0,2008-10-31,,buy,1.0
2008-11-01,28.6,28.39,30.18,27.1,3241593637.15,112592638.0,2008-11-01,,buy,1.0
2008-11-05,31.5,28.6,34.3,28.6,9304313915.43,301205405.0,2008-11-05,,buy,1.0
2008-11-06,27.8,26.1,29.14,21.1,5915529415.01,217439097.0,2008-11-06,,buy,1.0
2008-11-07,25.1,28.8,28.9,25.05,6068093617.55,216664179.0,2008-11-07,,buy,1.0
2008-11-10,30.6,30.66,32.65,30.31,6747622997.49,211620280.0,2008-11-10,max,sell,0.0
2008-11-11,29.5,27.01,30.15,26.79,4123432562.91,147753385.0,2008-11-11,,sell,0.0
2008-11-13,24.3,25.23,25.7,21.2,6165627827.68,252894940.0,2008-11-13,,sell,0.0
2008-11-14,26.82,25.18,28.5,25.11,4826197353.5,184455193.0,2008-11-14,,sell,0.0
2008-11-17,25.15,23.58,25.15,22.8,4181537745.85,175988040.0,2008-11-17,,sell,0.0
2008-11-18,22.5,25.53,25.94,21.63,4397670847.9,190541887.0,2008-11-18,min,buy,1.0
2008-11-19,25.2,24.45,25.38,22.91,5701893503.1,237523998.0,2008-11-19,,buy,1.0
2008-11-20,22.05,24.03,24.12,21.9,7660520935.49,334949867.0,2008-11-20,,buy,1.0
2008-11-21,24.45,22.74,25.53,22.67,4813469228.95,199553349.0,2008-11-21,,buy,1.0
2008-11-24,23.98,25.8,25.85,22.85,6926107960.09,286000232.0,2008-11-24,,buy,1.0
2008-11-25,26.64,24.6,27.33,24.51,7878614565.39,305181392.0,2008-11-25,,buy,1.0
2008-11-26,24.8,24.04,25.19,23.83,4187135790.95,171717495.0,2008-11-26,,buy,1.0
2008-11-27,24.9,24.67,25.96,24.35,4498277617.15,179830822.0,2008-11-27,,buy,1.0
2008-11-28,24.89,23.21,24.89,23.12,3836099150.91,160941520.0,2008-11-28,,buy,1.0
2008-12-01,23.19,22.0,23.68,21.95,3034156242.23,133927768.0,2008-12-01,,buy,1.0
2008-12-02,20.8,22.05,22.28,20.5,4486654446.67,207400536.0,2008-12-02,,buy,1.0
2008-12-03,22.15,21.01,22.2,20.73,3095264596.59,146064261.0,2008-12-03,,buy,1.0
2008-12-04,21.1,20.44,21.81,20.31,4181777133.67,199148660.0,2008-12-04,,buy,1.0
2008-12-05,20.1,20.44,21.3,20.01,4284919766.4,208234574.0,2008-12-05,,buy,1.0
2008-12-08,21.66,21.61,22.11,20.78,4940615951.94,230588221.0,2008-12-08,,buy,1.0
2008-12-09,21.5,21.02,21.55,20.82,2883896391.93,136483361.0,2008-12-09,,buy,1.0
2008-12-10,21.17,21.05,21.22,20.85,2052385756.39,97485517.0,2008-12-10,,buy,1.0
2008-12-11,21.0,22.04,22.19,20.9,4853352355.22,223233601.0,2008-12-11,,buy,1.0
2008-12-12,21.02,22.07,22.15,20.94,3926466565.12,182736962.0,2008-12-12,,buy,1.0
2008-12-15,22.65,22.49,23.75,22.37,5118796159.85,221844385.0,2008-12-15,,buy,1.0
2008-12-16,22.15,22.78,23.24,22.15,3872666076.12,169127324.0,2008-12-16,,buy,1.0
2008-12-17,23.59,22.33,23.74,22.16,4172804701.22,181494074.0,2008-12-17,,buy,1.0
2008-12-18,22.28,21.7,22.49,21.11,3138872356.97,143670692.0,2008-12-18,,buy,1.0
2008-12-19,21.11,22.2,22.25,20.9,3430085339.97,159603268.0,2008-12-19,,buy,1.0
2008-12-22,22.13,22.81,22.91,21.8,3937037694.18,174867120.0,2008-12-22,,buy,1.0
2008-12-23,22.5,23.51,23.65,22.3,4519584772.9,194434075.0,2008-12-23,max,sell,0.0
2008-12-24,23.41,23.24,24.0,23.0,2596810208.68,110790873.0,2008-12-24,,sell,0.0
2008-12-25,23.2,22.95,23.41,22.24,1880686561.35,82534734.0,2008-12-25,,sell,0.0
2008-12-26,23.14,22.12,23.3,22.06,1415437974.38,62531685.0,2008-12-26,,sell,0.0
2008-12-29,22.37,22.0,22.55,21.8,1184658744.14,53221080.0,2008-12-29,,sell,0.0
2008-12-30,22.25,23.0,23.22,21.52,1966713217.02,88898559.0,2008-12-30,,sell,0.0
2008-12-31,22.93,23.0,23.31,22.41,472079494.31,20694728.0,2008-12-31,,sell,0.0
2009-01-11,23.4,22.98,23.45,22.9,684728015.47,29607176.0,2009-01-11,min,buy,1.0
2009-01-12,22.91,22.79,23.18,22.72,1472707216.56,64067372.0,2009-01-12,max,sell,0.0
2009-01-13,22.6,22.05,22.69,21.7,2721511405.63,123073348.0,2009-01-13,,sell,0.0
2009-01-14,22.31,20.6,22.39,20.57,2552381150.92,117545475.0,2009-01-14,,sell,0.0
2009-01-15,20.33,20.2,21.14,20.11,2620845085.97,127681980.0,2009-01-15,,sell,0.0
2009-01-16,20.55,19.99,20.69,19.82,1653913184.69,81545053.0,2009-01-16,,sell,0.0
2009-01-19,20.2,18.46,20.23,18.2,2984503040.61,154365087.0,2009-01-19,,sell,0.0
2009-01-20,18.3,17.1,18.43,17.05,3491938678.56,198270269.0,2009-01-20,,sell,0.0
2009-01-21,16.71,17.45,17.74,16.27,3025756906.41,179177809.0,2009-01-21,,sell,0.0
2009-01-22,18.0,15.65,18.11,15.57,3747072189.5,222607415.0,2009-01-22,,sell,0.0
2009-01-23,15.8,15.2,16.04,14.15,3673589177.93,245165565.0,2009-01-23,,sell,0.0
2009-01-26,15.49,17.1,17.17,14.69,6289931432.44,386787061.0,2009-01-26,,sell,0.0
2009-01-27,17.11,16.26,17.25,16.12,4578857023.26,274829664.0,2009-01-27,,sell,0.0
2009-01-28,16.59,17.1,17.58,16.11,6463003697.15,384860156.0,2009-01-28,,sell,0.0
2009-01-29,17.3,16.46,17.36,16.31,4214258203.33,249874624.0,2009-01-29,,sell,0.0
2009-01-30,16.2,16.44,17.04,16.11,3800659248.05,229621472.0,2009-01-30,,sell,0.0
2009-02-02,16.27,15.88,16.37,15.35,3255978053.79,206901204.0,2009-02-02,,sell,0.0
2009-02-03,15.91,15.25,16.09,15.1,2858873344.87,184308067.0,2009-02-03,,sell,0.0
2009-02-04,15.49,15.27,15.91,15.06,4938820740.67,319523204.0,2009-02-04,,sell,0.0
2009-02-05,15.05,14.87,15.35,14.82,2776244228.78,184161656.0,2009-02-05,,sell,0.0
2009-02-06,15.15,15.58,15.67,14.87,3960613337.63,260470082.0,2009-02-06,min,buy,1.0
2009-02-09,15.62,16.78,16.97,15.46,8824589235.7,535298727.0,2009-02-09,,buy,1.0
2009-02-10,16.78,18.19,18.27,16.38,13141414867.25,757275706.0,2009-02-10,,buy,1.0
2009-02-11,17.35,18.55,19.45,17.13,15609780212.68,843886706.0,2009-02-11,,buy,1.0
2009-02-12,18.77,18.5,19.53,18.08,11226766830.35,597745937.0,2009-02-12,,buy,1.0
2009-02-13,18.98,18.99,19.33,18.42,6277801169.02,331247420.0,2009-02-13,max,sell,0.0
2009-02-16,18.89,17.8,19.1,17.65,5576511453.83,304498393.0,2009-02-16,,sell,0.0
2009-02-17,17.5,15.3,17.5,15.1,6522304654.22,394827367.0,2009-02-17,,sell,0.0
2009-02-18,15.31,14.63,15.74,13.5,9740693794.17,671955027.0,2009-02-18,,sell,0.0
2009-02-19,14.75,15.18,15.64,14.58,6645378248.17,438883285.0,2009-02-19,,sell,0.0
2009-02-20,14.55,14.4,14.77,14.0,4713680732.01,328021172.0,2009-02-20,,sell,0.0
2009-02-24,14.0,14.23,14.49,13.88,4318757679.94,304306136.0,2009-02-24,,sell,0.0
2009-02-25,14.64,14.16,14.99,14.13,4434624305.0,304066387.0,2009-02-25,,sell,0.0
2009-02-26,14.41,14.69,14.73,14.27,5304934615.57,365202841.0,2009-02-26,,sell,0.0
2009-02-27,14.62,14.27,14.65,14.04,3438387741.74,239987398.0,2009-02-27,,sell,0.0
2009-03-02,13.8,14.33,14.58,13.75,4080059558.74,288628878.0,2009-03-02,,sell,0.0
2009-03-03,14.16,15.03,15.28,14.07,6468658012.42,438728699.0,2009-03-03,,sell,0.0
2009-03-04,15.3,16.38,16.62,15.28,10328971807.69,640043913.0,2009-03-04,min,buy,1.0
2009-03-05,16.49,15.65,16.54,15.58,6261176418.38,393120594.0,2009-03-05,,buy,1.0
2009-03-06,15.35,15.81,16.0,15.3,5367595745.64,340801704.0,2009-03-06,,buy,1.0
2009-03-10,16.06,17.06,17.18,16.05,9307934028.86,554317945.0,2009-03-10,,buy,1.0
2009-03-11,17.4,17.14,17.73,16.86,10832312173.52,625318161.0,2009-03-11,,buy,1.0
2009-03-12,17.0,16.68,17.22,16.12,7948415880.75,478424306.0,2009-03-12,,buy,1.0
2009-03-13,17.3,16.9,17.69,16.84,8884220202.25,513598028.0,2009-03-13,,buy,1.0
2009-03-16,16.91,18.3,18.32,16.85,10957372765.68,620079132.0,2009-03-16,,buy,1.0
2009-03-17,18.51,20.25,20.74,18.5,21154587950.86,1076175172.0,2009-03-17,,buy,1.0
2009-03-18,20.9,20.47,22.4,20.21,20234567147.01,946818346.0,2009-03-18,,buy,1.0
2009-03-19,21.7,24.05,25.03,21.26,29611961312.8,1277434288.0,2009-03-19,,buy,1.0
2009-03-20,23.99,22.9,24.88,22.9,20848566268.1,878172159.0,2009-03-20,,buy,1.0
2009-03-23,24.0,25.42,25.7,23.87,23925883701.38,958987649.0,2009-03-23,max,sell,0.0
2009-03-24,26.6,23.36,26.89,23.18,17850719460.35,719218691.0,2009-03-24,,sell,0.0
2009-03-25,23.27,25.41,25.74,22.02,22367145377.85,926177823.0,2009-03-25,,sell,0.0
2009-03-26,26.01,25.0,26.4,24.61,15222661453.02,601496926.0,2009-03-26,,sell,0.0
2009-03-27,25.13,22.63,25.2,22.22,14907383746.3,635981159.0,2009-03-27,,sell,0.0
2009-03-30,21.9,20.01,21.9,19.95,9887675780.15,475561967.0,2009-03-30,min,buy,1.0
2009-03-31,20.12,20.85,21.33,20.12,11179576653.92,536810339.0,2009-03-31,max,sell,0.0
2009-04-01,20.98,21.07,21.19,20.26,9480912608.87,457439949.0,2009-04-01,,sell,0.0
2009-04-02,21.99,23.28,23.34,21.77,15918917146.57,706840349.0,2009-04-02,min,buy,1.0
2009-04-03,23.35,22.9,23.82,22.66,14918170886.92,643626567.0,2009-04-03,,buy,1.0
2009-04-06,23.7,23.27,25.3,23.06,20925268476.82,862159510.0,2009-04-06,,buy,1.0
2009-04-07,23.4,23.55,24.24,22.15,17540462600.16,758545104.0,2009-04-07,,buy,1.0
2009-04-08,22.81,24.57,24.82,22.56,20215898990.84,845487983.0,2009-04-08,,buy,1.0
2009-04-09,25.35,26.89,27.5,25.07,26233717583.59,1003083813.0,2009-04-09,,buy,1.0
2009-04-10,27.5,26.85,27.59,26.06,15294149032.66,570681423.0,2009-04-10,,buy,1.0
2009-04-13,26.73,26.7,27.14,26.25,12097063373.67,452528992.0,2009-04-13,,buy,1.0
2009-04-14,27.02,29.14,29.86,26.9,39254932452.99,1371397331.0,2009-04-14,,buy,1.0
2009-04-15,28.26,28.07,28.77,27.36,21916304317.48,780732747.0,2009-04-15,,buy,1.0
2009-04-16,28.7,29.14,29.94,28.37,27233939597.39,934463046.0,2009-04-16,,buy,1.0
2009-04-17,29.7,28.85,29.76,28.67,15317769726.8,524179871.0,2009-04-17,,buy,1.0
2009-04-20,28.78,26.16,28.96,25.99,15663348699.06,572683133.0,2009-04-20,max,sell,0.0
2009-04-21,25.7,25.93,26.94,25.05,19701561582.31,759536956.0,2009-04-21,min,buy,1.0
2009-04-22,26.7,27.39,27.48,26.09,19476794067.07,728616676.0,2009-04-22,,buy,1.0
2009-04-23,27.25,28.26,28.47,27.11,19716479909.7,708185487.0,2009-04-23,,buy,1.0
2009-04-24,28.26,27.75,28.43,27.54,12851026459.96,458531970.0,2009-04-24,,buy,1.0
2009-04-27,27.5,27.03,27.74,26.45,10830647873.72,401210205.0,2009-04-27,max,sell,0.0
2009-04-28,26.53,26.1,26.65,25.63,11507281047.85,443281324.0,2009-04-28,,sell,0.0
2009-04-29,26.31,27.11,27.15,25.75,11425269127.02,432903560.0,2009-04-29,min,buy,1.0
2009-04-30,27.77,27.8,28.22,27.49,11876066429.85,426916458.0,2009-04-30,,buy,1.0
2009-05-04,28.4,29.28,29.39,28.37,12588183373.04,436330163.0,2009-05-04,,buy,1.0
2009-05-05,29.68,28.87,29.78,28.78,13169428493.67,449206400.0,2009-05-05,,buy,1.0
2009-05-06,28.55,29.38,29.64,28.06,12032952421.61,414163695.0,2009-05-06,,buy,1.0
2009-05-07,30.0,31.15,32.55,30.0,27339182065.08,870999939.0,2009-05-07,,buy,1.0
2009-05-08,31.41,32.27,32.4,31.3,15369212101.68,481709702.0,2009-05-08,,buy,1.0
2009-05-12,31.17,33.65,34.5,31.15,24588852691.15,732500521.0,2009-05-12,,buy,1.0
2009-05-13,34.2,32.2,35.49,31.63,21376894026.44,634737643.0,2009-05-13,,buy,1.0
2009-05-14,31.5,31.69,32.05,30.34,17751861758.61,567765255.0,2009-05-14,,buy,1.0
2009-05-15,32.48,32.98,33.08,31.56,19851704868.74,614306381.0,2009-05-15,,buy,1.0
2009-05-18,32.15,34.15,34.15,31.61,21003723862.86,639027148.0,2009-05-18,,buy,1.0
2009-05-19,35.05,36.0,36.34,34.74,33140178342.69,928641275.0,2009-05-19,,buy,1.0
2009-05-20,36.28,40.1,40.19,35.55,37886389005.75,994683555.0,2009-05-20,,buy,1.0
2009-05-21,39.11,37.45,39.93,37.25,36055470390.78,934859716.0,2009-05-21,,buy,1.0
2009-05-22,38.01,39.01,39.89,37.63,28051044832.23,719586256.0,2009-05-22,,buy,1.0
2009-05-25,39.15,39.4,39.87,38.74,14884129763.21,379528335.0,2009-05-25,,buy,1.0
2009-05-26,39.26,39.54,39.75,37.56,21511003835.21,559492220.0,2009-05-26,,buy,1.0
2009-05-27,40.5,40.8,41.7,40.06,29458666273.23,717575508.0,2009-05-27,,buy,1.0
2009-05-28,40.0,41.54,42.13,39.84,27557552799.46,669672028.0,2009-05-28,,buy,1.0
2009-05-29,42.55,44.13,44.53,42.5,27840820983.59,639667219.0,2009-05-29,,buy,1.0
2009-06-01,45.9,51.88,51.97,45.9,38558584809.4,784635466.0,2009-06-01,,buy,1.0
2009-06-02,52.0,53.38,56.9,49.62,64847256816.18,1224076317.0,2009-06-02,max,sell,0.0
